,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4419,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4420,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4421,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4422,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4423,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4424,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4425,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4426,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4427,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4428,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4429,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4430,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4431,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4432,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4433,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4434,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4435,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4436,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4437,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4438,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4439,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4440,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4441,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4442,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4443,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4444,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4445,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4446,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4447,,,,,,,,,,,,,,,,,,,,,,,,,
4448,6,6,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,
4449,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4450,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4451,,,,,,,,,,,,,,,,,,,,,,,,,
4452,6,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
4453,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4454,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4455,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4456,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4457,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4458,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4459,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4460,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4461,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4462,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4463,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4464,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4465,6,6,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,
4466,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4467,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4468,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4469,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4470,,,,,,,,,,,,,,,,,,,,,,,,,
4471,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4472,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4473,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4474,,,,,,,,,,,,,,,,,,,,,,,,,
4475,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4476,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4477,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4478,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4479,,,,,,,,,,,,,,,,,,,,,,,,,
4480,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4481,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4482,,,,,,,,,,,,,,,,,,,,,,,,,
4483,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4484,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4485,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4486,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4487,6,6,7,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,
4488,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4489,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4490,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4491,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4492,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4493,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4494,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4495,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4496,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4497,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4498,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4499,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4500,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4501,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4502,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4503,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4504,,,,,,,,,,,,,,,,,,,,,,,,,
4505,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4506,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4507,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4508,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4509,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4510,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4511,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4512,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4513,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4514,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4515,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4516,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4517,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4518,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4519,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4520,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4521,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4522,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4523,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4524,6,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
4525,,,,,,,,,,,,,,,,,,,,,,,,,
4526,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4527,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4528,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4529,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4530,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4531,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4532,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4533,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4534,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4535,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4536,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4537,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4538,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4539,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4540,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4541,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4542,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4543,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4544,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4545,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4546,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4547,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4548,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4549,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4550,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4551,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4552,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4553,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4554,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4555,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4556,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4557,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4558,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4559,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4560,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4561,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4562,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4563,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4564,,,,,,,,,,,,,,,,,,,,,,,,,
4565,,,,,,,,,,,,,,,,,,,,,,,,,
4566,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4567,6,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
4568,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4569,,,,,,,,,,,,,,,,,,,,,,,,,
4570,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4571,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4572,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4573,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4574,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4575,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4576,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4577,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4578,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4579,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4580,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4581,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4582,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4583,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4584,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4585,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4586,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4587,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4588,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4589,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4590,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4591,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4592,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4593,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4594,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4595,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4596,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4597,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4598,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4599,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4600,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4601,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4602,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4603,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4604,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4605,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4606,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4607,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4608,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4609,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4610,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4611,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4612,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4613,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4614,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4615,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4616,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4617,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4618,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4619,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4620,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4621,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4622,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4623,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4624,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4625,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4626,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4627,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4628,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4629,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4630,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4631,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4632,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4633,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4634,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4635,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4636,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4637,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4638,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4639,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4640,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4641,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4642,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4643,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4644,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4645,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4646,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4647,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4648,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4649,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4650,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4651,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4652,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4653,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4654,,,,,,,,,,,,,,,,,,,,,,,,,
4655,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4656,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4657,,,,,,,,,,,,,,,,,,,,,,,,,
4658,6,7,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
4659,,,,,,,,,,,,,,,,,,,,,,,,,
4660,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4661,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4662,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4663,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4664,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4665,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4666,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4667,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4668,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4669,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4670,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4671,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4672,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4673,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4674,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4675,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4676,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4677,,,,,,,,,,,,,,,,,,,,,,,,,
4678,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4679,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4680,,,,,,,,,,,,,,,,,,,,,,,,,
4681,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4682,6,7,8,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4683,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4684,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4685,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4686,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4687,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4688,,,,,,,,,,,,,,,,,,,,,,,,,
4689,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4690,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4691,,,,,,,,,,,,,,,,,,,,,,,,,
4692,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4693,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4694,,,,,,,,,,,,,,,,,,,,,,,,,
4695,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4696,,,,,,,,,,,,,,,,,,,,,,,,,
4697,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4698,6,7,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
4699,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4700,6,7,8,9,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4701,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4702,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4703,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4704,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4705,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4706,6,7,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
4707,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4708,,,,,,,,,,,,,,,,,,,,,,,,,
4709,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4710,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4711,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4712,,,,,,,,,,,,,,,,,,,,,,,,,
4713,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4714,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4715,,,,,,,,,,,,,,,,,,,,,,,,,
4716,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4717,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4718,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4719,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4720,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4721,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4722,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4723,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4724,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4725,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4726,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4727,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4728,,,,,,,,,,,,,,,,,,,,,,,,,
4729,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4730,,,,,,,,,,,,,,,,,,,,,,,,,
4731,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4732,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4733,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4734,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4735,,,,,,,,,,,,,,,,,,,,,,,,,
4736,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4737,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4738,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4739,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4740,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4741,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4742,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4743,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4744,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4745,6,6,7,8,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
4746,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4747,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4748,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4749,,,,,,,,,,,,,,,,,,,,,,,,,
4750,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
4751,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4752,6,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
4753,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4754,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4755,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4756,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4757,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4758,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4759,6,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
4760,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4761,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4762,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4763,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4764,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4765,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4766,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4767,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4768,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4769,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4770,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4771,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4772,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4773,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4774,6,6,7,6,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,
4775,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4776,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4777,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4778,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4779,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4780,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
4781,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
